age,income,loan_amount,loan_term,credit_score,num_credit_lines,num_delinquencies,employment_years,debt_to_income,home_ownership,loan_purpose,num_inquiries,savings_balance,months_last_delinq,default
39,56940,9766,48,594,10,3,2.2,0.377,OWN,DEBT_CONSOLIDATION,2,22657.0,67.0,0
50,77848,8644,48,623,1,0,4.1,0.43,MORTGAGE,MEDICAL,5,24722.0,,0
27,17054,23916,12,645,5,3,10.1,0.378,MORTGAGE,HOME_IMPROVEMENT,3,1458.0,22.0,0
30,92968,48151,48,673,9,0,2.7,0.238,MORTGAGE,MEDICAL,0,7567.0,,0
61,35850,11243,36,486,5,0,2.5,0.61,RENT,PERSONAL,0,8658.0,,0
52,30220,6753,36,673,13,2,4.3,0.413,MORTGAGE,DEBT_CONSOLIDATION,1,,25.0,0
54,47192,11999,24,493,14,3,1.9,0.465,RENT,AUTO,0,608.0,61.0,0
48,27261,19156,24,676,14,1,6.2,0.374,RENT,PERSONAL,0,177164.0,5.0,0
35,48970,15998,48,621,10,0,1.4,0.261,MORTGAGE,HOME_IMPROVEMENT,2,2088.0,,0
50,45170,30821,24,732,12,1,8.7,0.241,MORTGAGE,AUTO,1,,66.0,0
57,92618,21281,36,582,3,1,1.6,0.089,MORTGAGE,AUTO,1,12023.0,15.0,1
49,121541,6171,48,706,9,0,24.6,0.583,MORTGAGE,AUTO,4,,,0
42,119242,9459,12,540,13,5,1.9,0.332,OWN,AUTO,0,,38.0,0
24,12598,5082,36,649,9,0,10.6,0.098,MORTGAGE,PERSONAL,1,3637.0,,0
40,27970,29771,36,466,4,0,2.5,0.275,RENT,PERSONAL,1,1594.0,,0
52,12520,3313,48,715,4,0,1.4,0.298,RENT,AUTO,0,569.0,,0
56,23954,5441,36,786,11,0,1.3,0.129,MORTGAGE,PERSONAL,2,2229.0,,0
24,33199,9337,36,580,8,1,9.5,0.091,RENT,DEBT_CONSOLIDATION,3,5837.0,70.0,1
47,62714,19826,36,650,7,0,1.8,0.362,RENT,PERSONAL,1,2417.0,,0
37,35884,9273,48,677,11,2,2.1,0.352,MORTGAGE,DEBT_CONSOLIDATION,3,8527.0,4.0,1
32,36489,10346,24,508,5,0,1.1,0.284,MORTGAGE,DEBT_CONSOLIDATION,0,31321.0,,0
42,54669,10490,60,576,6,0,16.3,0.212,OWN,DEBT_CONSOLIDATION,0,2454.0,,0
37,17578,15077,36,571,3,1,1.4,0.233,MORTGAGE,DEBT_CONSOLIDATION,1,16116.0,59.0,0
30,29639,5685,60,844,14,0,1.4,0.514,MORTGAGE,DEBT_CONSOLIDATION,4,4595.0,,0
21,36238,6884,36,728,6,1,14.4,0.479,MORTGAGE,DEBT_CONSOLIDATION,1,5428.0,19.0,0
42,43415,43332,36,621,13,2,11.6,0.243,RENT,PERSONAL,1,3695.0,17.0,0
46,51337,17706,60,706,8,1,1.4,0.341,OWN,DEBT_CONSOLIDATION,2,6078.0,4.0,0
38,120619,22755,12,657,10,1,10.0,0.065,RENT,DEBT_CONSOLIDATION,0,,44.0,0
34,84542,13914,24,690,14,2,1.4,0.284,RENT,AUTO,2,1411.0,4.0,0
67,30897,12110,24,550,13,5,0.4,0.14,RENT,AUTO,0,1668.0,59.0,0
49,41907,18398,60,756,11,0,,0.15,MORTGAGE,DEBT_CONSOLIDATION,1,374.0,,0
32,40229,22233,36,574,9,1,7.4,0.253,OWN,AUTO,2,754.0,47.0,0
56,36008,24155,36,579,3,0,1.7,0.342,RENT,PERSONAL,1,3232.0,,0
55,57729,12227,48,690,8,0,0.5,0.107,MORTGAGE,DEBT_CONSOLIDATION,4,1724.0,,0
32,16061,26076,36,669,12,0,1.2,0.234,RENT,AUTO,0,3430.0,,0
27,83152,2377,48,641,3,5,7.4,0.164,RENT,MEDICAL,0,8213.0,54.0,0
49,135419,24949,36,711,2,1,16.7,0.412,OWN,PERSONAL,1,5029.0,58.0,0
31,41693,9909,48,541,5,0,1.5,0.202,MORTGAGE,DEBT_CONSOLIDATION,5,3157.0,,0
53,41208,19680,24,796,14,0,8.5,0.255,OWN,DEBT_CONSOLIDATION,1,330.0,,0
26,53864,8480,24,597,4,3,1.3,0.373,RENT,DEBT_CONSOLIDATION,4,3884.0,37.0,0
67,90367,5278,36,632,13,0,5.7,0.202,OWN,DEBT_CONSOLIDATION,2,1511.0,,0
35,40353,16946,36,798,5,0,0.4,0.239,OWN,DEBT_CONSOLIDATION,3,,,0
52,85851,4670,36,579,6,3,4.4,0.412,MORTGAGE,HOME_IMPROVEMENT,5,1292.0,15.0,1
31,65716,10099,36,726,3,1,1.6,0.194,RENT,PERSONAL,1,822.0,2.0,0
43,202191,7565,24,621,1,0,13.0,0.472,MORTGAGE,HOME_IMPROVEMENT,2,,,0
46,40247,11819,36,568,4,0,1.7,0.213,MORTGAGE,DEBT_CONSOLIDATION,1,349.0,,0
54,14979,23343,36,607,6,3,2.5,0.036,OWN,DEBT_CONSOLIDATION,3,32749.0,48.0,0
66,20749,9482,24,688,2,3,9.2,0.251,MORTGAGE,HOME_IMPROVEMENT,0,4179.0,33.0,0
54,49373,16651,36,726,2,0,2.9,0.07,RENT,MEDICAL,3,2351.0,,0
49,90829,22416,36,659,1,0,1.4,0.264,MORTGAGE,PERSONAL,2,2075.0,,0
24,33140,8733,36,504,9,0,4.0,0.431,MORTGAGE,HOME_IMPROVEMENT,2,11430.0,,0
37,42678,8823,24,694,3,1,9.2,0.378,MORTGAGE,DEBT_CONSOLIDATION,0,4830.0,66.0,0
55,73932,34840,60,627,2,2,2.8,0.19,RENT,DEBT_CONSOLIDATION,3,4565.0,61.0,0
33,27470,12638,48,546,4,0,0.7,0.222,MORTGAGE,PERSONAL,0,3343.0,,0
61,33970,19080,24,669,6,2,2.4,0.347,MORTGAGE,HOME_IMPROVEMENT,5,2000.0,41.0,0
59,24328,18979,36,736,1,1,15.4,0.25,MORTGAGE,DEBT_CONSOLIDATION,0,18492.0,38.0,0
35,99403,5776,48,640,9,2,0.4,0.129,MORTGAGE,DEBT_CONSOLIDATION,2,1964.0,33.0,0
49,123624,7843,36,718,9,4,2.6,0.101,RENT,HOME_IMPROVEMENT,1,687.0,8.0,0
49,19003,17374,48,679,8,0,5.2,0.407,MORTGAGE,DEBT_CONSOLIDATION,2,5418.0,,1
31,45012,3143,24,680,6,0,0.4,0.258,RENT,MEDICAL,1,567.0,,0
52,114046,11523,48,614,4,1,2.1,0.089,MORTGAGE,DEBT_CONSOLIDATION,2,24740.0,29.0,0
22,62269,7290,36,709,2,2,14.1,0.231,MORTGAGE,MEDICAL,0,6214.0,57.0,0
67,36551,29067,24,717,8,0,0.2,0.489,RENT,PERSONAL,5,232.0,,0
34,19386,17022,36,707,7,2,7.0,0.638,MORTGAGE,HOME_IMPROVEMENT,0,5974.0,55.0,0
40,97906,30757,60,613,12,0,9.2,0.126,MORTGAGE,PERSONAL,5,2241.0,,0
42,60859,12999,48,723,14,0,1.6,0.078,RENT,HOME_IMPROVEMENT,1,19086.0,,0
31,20256,12336,36,672,4,0,1.2,0.222,RENT,PERSONAL,0,,,0
47,100101,10792,24,557,3,5,12.3,0.457,RENT,DEBT_CONSOLIDATION,2,3123.0,2.0,0
23,18765,9394,36,607,6,1,7.2,0.113,MORTGAGE,DEBT_CONSOLIDATION,2,2164.0,55.0,1
37,42946,87488,24,594,1,0,0.6,0.208,MORTGAGE,PERSONAL,2,2479.0,,0
64,41824,23506,12,471,2,5,1.2,0.613,RENT,DEBT_CONSOLIDATION,0,243.0,50.0,1
48,129447,6334,36,725,7,2,4.9,0.248,MORTGAGE,DEBT_CONSOLIDATION,6,1737.0,45.0,0
49,41914,84755,60,850,11,2,2.7,0.422,RENT,MEDICAL,2,987.0,15.0,1
41,41824,10062,48,742,3,0,3.5,0.234,RENT,AUTO,1,2110.0,,0
67,21637,16727,24,653,14,0,15.1,0.554,RENT,AUTO,1,15064.0,,0
36,33382,25789,36,596,13,1,2.7,0.201,OWN,PERSONAL,0,29863.0,40.0,0
57,30020,4553,60,561,1,2,10.7,0.27,RENT,DEBT_CONSOLIDATION,0,4778.0,17.0,0
40,30973,7487,48,652,2,1,5.4,0.171,RENT,DEBT_CONSOLIDATION,0,1663.0,32.0,0
26,49206,42350,48,722,10,1,0.6,0.289,RENT,MEDICAL,4,578.0,16.0,0
39,11379,11414,60,582,10,2,6.8,0.437,RENT,AUTO,0,1923.0,63.0,0
25,19808,26878,48,850,14,0,,0.391,MORTGAGE,HOME_IMPROVEMENT,2,719.0,,0
23,45862,9726,24,522,9,1,1.3,0.245,MORTGAGE,PERSONAL,0,2720.0,52.0,0
21,52720,12500,36,659,7,0,1.7,0.218,MORTGAGE,AUTO,0,3372.0,,0
58,42614,46615,60,645,7,0,4.1,0.288,OWN,PERSONAL,0,4642.0,,0
35,47835,18147,36,640,14,0,4.6,0.248,RENT,AUTO,3,4151.0,,0
54,38351,10494,24,591,10,2,17.2,0.334,MORTGAGE,DEBT_CONSOLIDATION,0,298.0,51.0,1
55,48480,8280,36,647,8,3,9.6,0.574,MORTGAGE,HOME_IMPROVEMENT,0,1045.0,43.0,0
69,63607,8828,48,601,12,0,1.2,0.115,OWN,PERSONAL,0,1071.0,,0
45,63341,31860,60,749,12,0,7.4,0.24,OWN,PERSONAL,1,,,0
44,32423,22830,36,777,8,0,0.0,0.336,MORTGAGE,MEDICAL,5,4157.0,,0
32,84885,5979,36,606,9,4,0.7,0.396,RENT,AUTO,4,1339.0,44.0,1
38,53867,14200,60,500,2,1,1.1,0.293,MORTGAGE,DEBT_CONSOLIDATION,0,221663.0,64.0,0
35,102675,12749,36,667,14,4,4.5,0.353,RENT,DEBT_CONSOLIDATION,0,,2.0,0
64,115812,16668,24,663,8,3,1.1,0.182,MORTGAGE,PERSONAL,2,946.0,36.0,1
36,20627,8756,60,648,8,0,2.3,0.469,RENT,DEBT_CONSOLIDATION,0,20462.0,,0
47,29278,28810,36,685,13,0,1.4,0.305,MORTGAGE,DEBT_CONSOLIDATION,3,31705.0,,0
28,79868,13347,36,757,5,0,2.1,0.155,MORTGAGE,PERSONAL,0,716.0,,0
66,18053,17351,36,710,5,0,14.3,0.273,MORTGAGE,PERSONAL,1,780.0,,0
45,114933,7713,12,685,4,0,29.7,0.545,OWN,AUTO,0,4282.0,,0
37,39882,7990,60,704,14,0,5.8,0.156,RENT,DEBT_CONSOLIDATION,4,14449.0,,0
49,69218,85841,36,661,5,1,4.2,0.15,RENT,DEBT_CONSOLIDATION,0,5569.0,37.0,0
28,45714,47101,36,559,2,1,6.2,0.235,RENT,DEBT_CONSOLIDATION,0,388.0,37.0,0
35,21260,12724,24,763,2,0,7.4,0.311,MORTGAGE,PERSONAL,1,1297.0,,0
47,92349,39070,36,648,5,1,6.7,0.263,MORTGAGE,PERSONAL,0,1694.0,56.0,0
66,255361,31223,48,559,11,0,0.4,0.179,RENT,DEBT_CONSOLIDATION,0,10856.0,,0
27,35990,8624,48,544,13,2,1.9,0.184,MORTGAGE,DEBT_CONSOLIDATION,0,575.0,26.0,0
23,40400,8043,60,561,3,1,2.1,0.052,RENT,DEBT_CONSOLIDATION,5,708.0,46.0,0
49,10002,21334,36,535,1,0,,0.163,MORTGAGE,PERSONAL,0,3934.0,,1
64,110294,16027,48,696,9,1,2.1,0.477,MORTGAGE,DEBT_CONSOLIDATION,0,3623.0,60.0,0
44,84716,10083,36,625,2,1,7.7,0.372,RENT,DEBT_CONSOLIDATION,4,11766.0,32.0,0
23,17326,22134,48,705,14,0,6.9,0.157,RENT,DEBT_CONSOLIDATION,3,1621.0,,1
40,14201,4867,48,739,12,0,0.0,0.454,RENT,AUTO,2,14825.0,,1
66,15221,14480,36,717,14,5,1.8,0.253,MORTGAGE,DEBT_CONSOLIDATION,2,11932.0,61.0,0
35,72193,5613,36,693,10,0,4.9,0.455,RENT,DEBT_CONSOLIDATION,3,3184.0,,0
45,76649,5743,24,664,2,1,0.6,0.152,MORTGAGE,DEBT_CONSOLIDATION,0,1807.0,2.0,0
50,28170,8146,36,623,14,2,0.4,0.315,MORTGAGE,HOME_IMPROVEMENT,2,32628.0,23.0,0
34,66142,17228,60,629,4,0,8.8,0.299,MORTGAGE,PERSONAL,0,6685.0,,0
27,53924,8328,24,689,2,0,3.0,0.255,RENT,HOME_IMPROVEMENT,0,2503.0,,0
37,39326,5695,12,558,7,3,9.7,0.147,OWN,HOME_IMPROVEMENT,0,1031.0,68.0,0
64,87739,18659,24,635,12,0,8.7,0.397,MORTGAGE,MEDICAL,2,19792.0,,0
40,23790,37984,48,576,10,1,11.2,0.492,MORTGAGE,AUTO,4,1572.0,11.0,0
56,97589,20894,36,739,1,2,0.2,0.179,MORTGAGE,DEBT_CONSOLIDATION,2,1809.0,36.0,0
29,31662,47158,24,700,11,2,1.0,0.624,MORTGAGE,DEBT_CONSOLIDATION,1,1363.0,15.0,0
58,142760,35826,36,821,2,5,1.8,0.472,OWN,PERSONAL,1,2232.0,67.0,0
68,26818,9498,36,575,11,2,0.7,0.545,RENT,PERSONAL,2,,30.0,0
42,39698,20796,36,584,5,1,3.3,0.178,MORTGAGE,MEDICAL,2,1869.0,57.0,0
22,50775,12530,48,644,2,3,8.0,0.152,RENT,MEDICAL,1,3205.0,62.0,0
44,50584,28098,36,578,9,3,15.1,0.619,MORTGAGE,PERSONAL,0,1455.0,33.0,0
28,65808,12528,36,685,4,5,11.0,0.216,OWN,DEBT_CONSOLIDATION,2,6867.0,65.0,0
31,22665,7692,24,635,9,2,3.1,0.311,MORTGAGE,DEBT_CONSOLIDATION,0,3194.0,1.0,0
33,47936,34940,12,598,11,0,5.1,0.303,OWN,AUTO,1,734.0,,0
37,53257,16688,36,732,12,1,1.3,0.386,OWN,PERSONAL,3,3094.0,9.0,0
28,35716,8396,36,482,1,0,2.6,0.097,MORTGAGE,PERSONAL,0,4929.0,,0
41,62470,9423,36,686,1,0,10.2,0.266,MORTGAGE,PERSONAL,0,2129.0,,0
38,21855,8359,12,593,1,0,0.1,0.084,RENT,PERSONAL,6,244.0,,0
50,40301,6626,24,709,14,4,3.8,0.395,RENT,PERSONAL,3,18537.0,21.0,0
38,31197,9564,60,729,4,0,10.3,0.369,RENT,DEBT_CONSOLIDATION,0,984.0,,0
66,40374,17346,36,446,9,1,0.7,0.406,RENT,HOME_IMPROVEMENT,0,8111.0,26.0,1
67,116800,13972,48,622,8,1,20.2,0.286,OWN,DEBT_CONSOLIDATION,0,,30.0,0
51,118169,9831,48,644,7,0,0.1,0.419,MORTGAGE,PERSONAL,1,3215.0,,0
58,105056,38058,36,439,1,1,10.9,0.323,OWN,DEBT_CONSOLIDATION,3,2813.0,24.0,0
52,37147,3270,48,659,3,1,2.2,0.329,RENT,PERSONAL,0,13412.0,64.0,0
31,84505,16553,36,595,9,3,0.7,0.081,OWN,MEDICAL,2,,35.0,0
65,52440,12089,24,537,9,0,0.9,0.363,OWN,PERSONAL,4,4395.0,,1
45,50380,6774,36,584,5,0,6.0,0.3,OWN,DEBT_CONSOLIDATION,1,747.0,,0
53,46797,17242,36,570,12,1,10.2,0.332,RENT,DEBT_CONSOLIDATION,0,25517.0,55.0,0
58,140794,11455,36,591,13,0,,0.291,RENT,DEBT_CONSOLIDATION,3,505.0,,0
61,111246,31983,36,655,6,0,,0.434,MORTGAGE,MEDICAL,2,19752.0,,0
28,76645,24530,36,723,11,0,9.2,0.254,MORTGAGE,PERSONAL,0,339.0,,0
31,44259,50731,24,633,13,1,0.0,0.584,OWN,HOME_IMPROVEMENT,1,38402.0,20.0,1
42,50198,9525,12,733,6,0,5.5,0.29,OWN,DEBT_CONSOLIDATION,3,6224.0,,0
44,67396,35511,12,551,10,1,1.8,0.244,MORTGAGE,AUTO,0,,66.0,0
61,35848,5907,24,652,4,4,3.0,0.13,MORTGAGE,HOME_IMPROVEMENT,0,603.0,15.0,0
37,86076,12364,36,819,1,2,0.5,0.26,MORTGAGE,DEBT_CONSOLIDATION,0,3566.0,21.0,0
32,28205,9646,36,504,5,0,1.7,0.255,MORTGAGE,DEBT_CONSOLIDATION,7,6610.0,,0
66,62013,20368,24,501,13,0,5.0,0.334,RENT,DEBT_CONSOLIDATION,0,3923.0,,0
52,12409,20026,60,748,1,0,1.2,0.138,MORTGAGE,DEBT_CONSOLIDATION,0,2144.0,,0
35,35229,7112,48,658,1,0,5.2,0.346,RENT,PERSONAL,0,1415.0,,0
36,170520,21178,36,588,11,0,12.8,0.618,RENT,DEBT_CONSOLIDATION,6,16911.0,,1
42,91283,10236,48,543,5,0,0.0,0.227,RENT,DEBT_CONSOLIDATION,0,2403.0,,0
48,123165,7542,36,636,5,1,7.7,0.146,RENT,HOME_IMPROVEMENT,2,5892.0,44.0,0
40,32847,13250,12,651,7,4,5.1,0.264,MORTGAGE,PERSONAL,0,7409.0,58.0,0
53,52170,4751,60,651,2,4,0.2,0.316,MORTGAGE,DEBT_CONSOLIDATION,3,,42.0,0
30,105788,25640,24,543,6,0,7.8,0.125,MORTGAGE,HOME_IMPROVEMENT,2,3191.0,,0
60,71672,12850,60,611,2,1,1.3,0.189,MORTGAGE,DEBT_CONSOLIDATION,0,,6.0,0
52,66512,13048,36,591,13,0,1.5,0.337,MORTGAGE,AUTO,0,5312.0,,0
53,130398,12569,36,694,10,1,0.5,0.24,MORTGAGE,AUTO,0,6499.0,69.0,0
22,26258,42311,36,548,5,0,3.8,0.421,OWN,MEDICAL,1,2098.0,,0
53,43891,38685,36,646,4,4,3.4,0.304,MORTGAGE,PERSONAL,3,14974.0,41.0,1
53,17112,34390,12,850,11,3,,0.259,RENT,PERSONAL,0,46053.0,47.0,0
61,25411,12588,36,542,10,0,0.9,0.234,RENT,PERSONAL,2,1328.0,,0
33,93387,6118,48,576,5,2,9.1,0.196,MORTGAGE,AUTO,0,10109.0,21.0,0
50,28271,13211,36,632,2,1,10.5,0.149,MORTGAGE,AUTO,1,608.0,13.0,0
53,76215,16649,24,389,8,0,3.9,0.694,MORTGAGE,HOME_IMPROVEMENT,0,8031.0,,1
33,132600,23596,36,518,8,1,1.4,0.18,MORTGAGE,PERSONAL,0,6454.0,15.0,0
46,44057,16611,60,666,6,1,0.5,0.314,MORTGAGE,DEBT_CONSOLIDATION,0,823.0,45.0,0
42,66965,6512,36,625,3,3,10.1,0.302,RENT,PERSONAL,1,12127.0,65.0,0
59,76572,9184,36,729,4,2,0.5,0.168,OWN,PERSONAL,0,997.0,46.0,0
22,23555,8619,60,619,1,1,,0.327,MORTGAGE,AUTO,3,44921.0,3.0,0
58,33865,19484,36,612,9,2,3.2,0.156,RENT,AUTO,4,4388.0,17.0,1
59,26844,19821,36,580,10,5,6.6,0.358,MORTGAGE,HOME_IMPROVEMENT,3,2980.0,17.0,0
46,35524,21726,48,610,5,0,3.1,0.509,RENT,MEDICAL,6,1529.0,,1
66,75332,16494,48,537,14,0,0.3,0.097,MORTGAGE,MEDICAL,4,8025.0,,0
35,34299,3161,24,627,8,2,5.9,0.532,RENT,MEDICAL,0,5673.0,15.0,0
54,47998,3991,24,557,3,5,5.1,0.456,MORTGAGE,PERSONAL,0,4381.0,57.0,0
62,26226,12111,48,537,4,0,5.7,0.377,OWN,PERSONAL,1,1373.0,,0
64,102319,14309,24,585,4,0,1.2,0.206,MORTGAGE,HOME_IMPROVEMENT,1,2570.0,,0
69,35346,32131,60,678,8,0,,0.19,OWN,DEBT_CONSOLIDATION,5,1395.0,,0
60,122246,14107,24,652,12,2,3.3,0.096,MORTGAGE,DEBT_CONSOLIDATION,0,392.0,6.0,0
31,50846,6747,36,696,9,4,3.8,0.092,RENT,DEBT_CONSOLIDATION,2,3036.0,18.0,0
23,21074,21237,12,561,3,0,3.9,0.555,RENT,MEDICAL,1,856.0,,0
26,44240,13199,48,638,7,0,1.7,0.18,MORTGAGE,PERSONAL,5,50215.0,,0
29,25909,10083,60,784,9,3,1.4,0.092,MORTGAGE,MEDICAL,2,41781.0,11.0,0
26,69815,4315,36,758,2,0,0.0,0.503,MORTGAGE,HOME_IMPROVEMENT,0,5761.0,,0
29,41906,14181,60,531,4,3,2.5,0.169,MORTGAGE,DEBT_CONSOLIDATION,0,337.0,35.0,1
59,54064,15680,24,554,3,0,,0.184,OWN,DEBT_CONSOLIDATION,3,6602.0,,0
51,39277,6652,12,784,8,1,6.8,0.419,OWN,DEBT_CONSOLIDATION,4,2742.0,28.0,0
52,35129,22495,48,678,4,1,0.3,0.215,MORTGAGE,AUTO,3,15505.0,36.0,0
61,27332,21128,60,623,9,1,12.9,0.172,MORTGAGE,PERSONAL,2,13692.0,24.0,0
32,80962,13825,48,614,1,4,1.5,0.183,MORTGAGE,HOME_IMPROVEMENT,0,1361.0,33.0,1
28,44184,13470,48,659,1,4,2.3,0.211,RENT,PERSONAL,1,2265.0,37.0,0
28,40586,25906,36,660,4,2,0.2,0.392,OWN,AUTO,4,2059.0,13.0,1
48,43524,17279,24,594,3,0,5.3,0.269,OWN,DEBT_CONSOLIDATION,0,2117.0,,0
40,32620,8172,60,626,3,0,6.2,0.174,RENT,MEDICAL,1,464.0,,0
67,40668,11634,36,591,10,0,13.2,0.173,RENT,PERSONAL,1,5986.0,,0
27,55458,19728,36,654,12,3,2.1,0.228,RENT,AUTO,2,4047.0,13.0,0
31,26358,3221,48,577,2,1,1.5,0.383,MORTGAGE,PERSONAL,2,2382.0,71.0,0
40,28750,6960,24,532,14,5,6.5,0.189,OWN,DEBT_CONSOLIDATION,1,5202.0,35.0,0
36,112080,21536,48,765,10,5,6.1,0.137,RENT,PERSONAL,0,5565.0,35.0,0
24,39433,31139,12,634,10,1,13.8,0.114,RENT,DEBT_CONSOLIDATION,0,16571.0,24.0,0
26,35209,27303,48,784,2,3,1.1,0.311,RENT,AUTO,3,,53.0,0
42,21888,24967,36,475,8,5,6.1,0.222,RENT,PERSONAL,7,13925.0,39.0,0
46,81667,14630,36,516,1,2,0.3,0.141,OWN,DEBT_CONSOLIDATION,0,1133.0,19.0,0
23,26015,6501,36,679,14,1,3.3,0.149,RENT,DEBT_CONSOLIDATION,0,848.0,44.0,0
61,48573,11642,24,634,8,2,0.6,0.185,RENT,MEDICAL,2,12540.0,46.0,1
62,17590,3310,36,541,10,0,5.3,0.117,MORTGAGE,AUTO,0,33543.0,,0
34,80090,33205,36,736,3,1,4.6,0.53,RENT,AUTO,0,10970.0,32.0,0
31,99321,7540,36,566,2,0,0.3,0.295,RENT,HOME_IMPROVEMENT,1,5590.0,,1
38,65559,9197,24,741,9,0,1.9,0.099,MORTGAGE,AUTO,2,3674.0,,1
32,19522,28030,12,634,5,3,2.5,0.45,MORTGAGE,DEBT_CONSOLIDATION,0,150073.0,7.0,0
43,81085,4315,24,549,14,1,1.4,0.226,RENT,DEBT_CONSOLIDATION,7,10751.0,15.0,0
32,29840,5810,48,583,5,0,0.2,0.506,MORTGAGE,HOME_IMPROVEMENT,0,2808.0,,0
33,24280,16116,12,756,13,0,1.9,0.242,MORTGAGE,MEDICAL,0,48001.0,,0
45,38946,19231,60,614,6,5,7.9,0.176,MORTGAGE,PERSONAL,1,34159.0,4.0,0
65,38483,12706,48,722,4,3,2.2,0.471,MORTGAGE,DEBT_CONSOLIDATION,2,565.0,40.0,0
39,36206,12999,48,759,7,0,2.0,0.292,MORTGAGE,PERSONAL,4,738.0,,0
66,105262,32463,48,633,7,5,14.2,0.266,MORTGAGE,PERSONAL,0,2785.0,35.0,0
56,163914,20857,24,621,11,0,0.2,0.235,MORTGAGE,PERSONAL,0,19121.0,,0
65,21558,18974,48,605,9,1,7.3,0.197,RENT,AUTO,0,1714.0,7.0,0
28,32426,22993,36,669,6,1,3.3,0.081,RENT,PERSONAL,0,,22.0,0
49,53404,10825,60,768,13,3,,0.273,OWN,DEBT_CONSOLIDATION,2,10491.0,23.0,0
52,38823,61158,60,535,1,3,2.5,0.302,MORTGAGE,AUTO,2,296.0,65.0,1
64,62295,2656,12,658,9,0,6.2,0.391,MORTGAGE,DEBT_CONSOLIDATION,1,2306.0,,0
38,84931,37069,36,654,12,1,0.4,0.472,MORTGAGE,AUTO,5,901.0,32.0,1
26,76851,25121,36,486,13,0,13.2,0.356,MORTGAGE,PERSONAL,2,3602.0,,0
38,70675,15896,48,564,10,1,2.1,0.399,MORTGAGE,PERSONAL,1,1062.0,18.0,1
39,132648,14130,24,581,9,1,3.7,0.328,MORTGAGE,MEDICAL,0,2989.0,33.0,0
42,18895,11981,24,704,5,0,0.7,0.048,OWN,HOME_IMPROVEMENT,1,6298.0,,0
57,119141,28924,36,719,7,0,14.6,0.218,MORTGAGE,HOME_IMPROVEMENT,1,4310.0,,0
52,38262,12992,36,480,1,0,5.6,0.327,RENT,AUTO,1,1811.0,,0
61,78517,8026,60,694,4,1,0.3,0.363,OWN,DEBT_CONSOLIDATION,2,2335.0,71.0,0
23,26429,25119,48,683,12,2,0.8,0.305,MORTGAGE,DEBT_CONSOLIDATION,0,68249.0,4.0,0
48,28422,40511,36,689,10,0,2.6,0.287,OWN,PERSONAL,0,,,0
30,72931,3467,12,652,4,5,1.2,0.689,MORTGAGE,DEBT_CONSOLIDATION,3,2693.0,24.0,1
55,15410,69561,24,720,5,0,1.8,0.338,OWN,DEBT_CONSOLIDATION,3,4591.0,,0
49,88758,6466,36,739,6,1,29.9,0.286,MORTGAGE,MEDICAL,4,6548.0,23.0,0
35,104399,6821,48,501,4,1,5.4,0.392,RENT,PERSONAL,5,1352.0,55.0,0
53,54539,5589,36,635,6,0,12.8,0.324,MORTGAGE,AUTO,0,3651.0,,0
27,53373,13368,36,618,10,0,,0.364,RENT,AUTO,1,902.0,,1
32,29727,5455,60,591,7,3,6.2,0.066,MORTGAGE,DEBT_CONSOLIDATION,3,1000.0,50.0,1
69,73473,5939,60,601,3,1,3.1,0.125,RENT,MEDICAL,5,11362.0,47.0,0
50,60391,8250,24,655,9,0,2.0,0.413,MORTGAGE,AUTO,0,13457.0,,0
41,28201,14719,12,529,8,0,3.7,0.149,OWN,DEBT_CONSOLIDATION,1,16307.0,,0
51,38759,15747,36,697,1,3,2.8,0.382,RENT,MEDICAL,0,3318.0,68.0,0
44,44551,31851,48,608,13,0,19.7,0.151,OWN,HOME_IMPROVEMENT,3,1917.0,,0
40,38728,31342,60,714,2,3,3.4,0.276,RENT,MEDICAL,2,3692.0,13.0,0
57,21639,27371,12,587,2,0,8.3,0.145,MORTGAGE,AUTO,2,355.0,,0
24,74564,11124,12,582,10,1,5.5,0.194,OWN,HOME_IMPROVEMENT,1,22120.0,36.0,0
48,42357,3682,60,559,9,0,3.3,0.203,RENT,PERSONAL,1,108.0,,1
64,49475,3625,48,587,12,2,3.2,0.259,OWN,DEBT_CONSOLIDATION,0,12900.0,42.0,0
40,34650,27239,60,571,9,2,2.1,0.134,OWN,HOME_IMPROVEMENT,1,1006.0,19.0,0
44,65197,24116,36,676,9,1,0.6,0.128,MORTGAGE,DEBT_CONSOLIDATION,6,3603.0,37.0,0
69,55228,8676,36,729,1,0,7.2,0.182,RENT,MEDICAL,0,1204.0,,0
52,101485,4873,24,672,7,0,12.5,0.265,OWN,PERSONAL,0,1228.0,,0
61,65405,6419,24,633,12,0,1.2,0.258,MORTGAGE,AUTO,3,153.0,,0
56,43408,15098,36,681,11,0,13.0,0.437,RENT,PERSONAL,1,699.0,,0
54,31450,15117,36,636,13,3,1.3,0.304,OWN,DEBT_CONSOLIDATION,5,11891.0,62.0,0
56,82419,27716,12,642,3,2,3.8,0.153,MORTGAGE,PERSONAL,0,741.0,53.0,1
22,41376,9747,60,613,11,0,2.1,0.556,RENT,DEBT_CONSOLIDATION,3,701.0,,0
35,44222,11262,24,711,9,5,0.6,0.188,RENT,DEBT_CONSOLIDATION,3,3164.0,50.0,0
54,44215,29370,48,421,8,3,0.3,0.252,OWN,PERSONAL,0,176.0,69.0,0
